Location,Year,Value,rural pop,urban pop,electric_rural,electric_urban
POL,2005,143615.0,38.548,61.452,55360.71020000001,88254.2898
POL,2006,147685.0,38.659,61.341,57093.54415,90591.45585
POL,2007,145393.0,38.771,61.229,56370.32003,89022.67997
POL,2008,141498.0,38.884,61.116,55020.08232,86477.91768
POL,2009,137908.0,38.996,61.004,53778.60368000001,84129.39632
POL,2010,143457.0,39.108,60.892,56103.16356,87353.83644
POL,2011,148913.0,39.22,60.78,58403.6786,90509.3214
POL,2012,147649.0,39.346,60.654,58093.97554,89555.02446000002
POL,2013,150079.0,39.471,60.529,59237.682089999995,90841.31791
POL,2014,145214.0,39.597,60.403,57500.387579999995,87713.61241999999
POL,2015,105209.8117405583,39.722,60.278,41791.441419584575,63418.37032097373
PRT,1960,180212.25889755905,65.045,34.955,117219.06379991728,62993.19509764176
PRT,1961,180212.25889755905,64.656,35.343999999999994,116518.03811280578,63694.220784753255
PRT,1962,180212.25889755905,64.278,35.721999999999994,115836.83577417301,64375.42312338603
PRT,1963,180212.25889755905,63.899,36.101,115153.83131295127,65058.427584607794
PRT,1964,180212.25889755905,63.517,36.483,114465.42048396259,65746.83841359646
PRT,1965,180212.25889755905,63.134,36.866,113775.20753238493,66437.05136517412
PRT,1966,180212.25889755905,62.75,37.25,113083.1924582183,67129.06643934075
PRT,1967,180212.25889755905,62.364,37.636,112387.57313887372,67824.68575868533
PRT,1968,180212.25889755905,61.975,38.025,111686.54745176222,68525.71144579683
PRT,1969,180212.25889755905,61.586,38.414,110985.52176465071,69226.73713290834
PRT,1970,180212.25889755905,61.196,38.804,110282.69395495023,69929.5649426088
PRT,1971,180212.25889755905,60.803,39.197,109574.45977748281,70637.79912007623
PRT,1972,180212.25889755905,60.409,39.591,108864.42347742645,71347.8354201326
PRT,1973,180212.25889755905,60.015,39.985,108154.38717737005,72057.87172018898
PRT,1974,180212.25889755905,59.618,40.382,107438.94450954677,72773.31438801228
PRT,1975,180212.25889755905,59.221,40.779,106723.50184172345,73488.75705583561
PRT,1976,180212.25889755905,58.821,41.179,106002.6528061332,74209.60609142584
PRT,1977,180212.25889755905,58.422,41.578,105283.60589313194,74928.6530044271
PRT,1978,180212.25889755905,58.021,41.979,104560.95473495274,75651.3041626063
PRT,1979,180212.25889755905,57.619,42.381,103836.50145418454,76375.7574433745
PRT,1980,180212.25889755905,57.215,42.785,103108.44392823841,77103.81496932064
PRT,1981,180212.25889755905,56.779,43.221,102322.71847944506,77889.54041811399
PRT,1982,180212.25889755905,56.262,43.738,101391.02110094468,78821.23779661437
PRT,1983,180212.25889755905,55.743,44.257,100455.71947726634,79756.5394202927
PRT,1984,180212.25889755905,55.223,44.777,99518.61573099904,80693.64316656001
PRT,1985,180212.25889755905,54.702,45.298,98579.70986214274,81632.54903541629
PRT,1986,180212.25889755905,54.18,45.82,97639.00187069748,82573.25702686155
PRT,1987,180212.25889755905,53.658,46.342,96698.29387925225,83513.96501830682
PRT,1988,180212.25889755905,53.133,46.867,95752.17952004007,84460.079377519
PRT,1989,180212.25889755905,52.609,47.391,94807.86728341685,85404.39161414221
PRT,1990,180212.25889755905,52.085,47.915,93863.55504679364,86348.7038507654
PRT,1991,180212.25889755905,51.531,48.469,92865.17913250114,87347.07976505789
PRT,1992,180212.25889755905,50.87,49.13,91673.97610118828,88538.28279637077
PRT,1993,180212.25889755905,50.211,49.789,90486.37731505337,89725.88158250568
PRT,1994,180212.25889755905,49.551,50.449,89296.97640632949,90915.28249122956
PRT,1995,180212.25889755905,48.891,51.109,88107.57549760559,92104.68339995346
PRT,1996,180212.25889755905,48.23,51.77,86916.37246629273,93295.88643126632
PRT,1997,180212.25889755905,47.572,52.428,85730.5758027468,94481.68309481225
PRT,1998,180212.25889755905,46.914,53.086,84544.77913920085,95667.4797583582
PRT,1999,180212.25889755905,46.257,53.743,83360.78459824389,96851.47429931517
PRT,2000,180212.25889755905,45.601,54.399,82178.5921798759,98033.66671768314
PRT,2001,180212.25889755905,44.956,55.044,81016.22310998665,99196.03578757239
PRT,2002,180212.25889755905,44.334,55.666,79895.30285964382,100316.95603791521
PRT,2003,180212.25889755905,43.713,56.287,78776.18473189,101436.07416566905
PRT,2004,180212.25889755905,43.093,56.907,77658.86872672512,102553.39017083393
PRT,2005,180212.25889755905,42.478,57.522,76550.56333450513,103661.6955630539
PRT,2006,180212.25889755905,41.863,58.137,75442.25794228514,104770.0009552739
PRT,2007,180212.25889755905,41.251,58.749,74339.35891783208,105872.89997972698
PRT,2008,180212.25889755905,40.641,59.359,73240.06413855698,106972.19475900209
PRT,2009,180212.25889755905,40.036,59.964,72149.77997222674,108062.4789253323
PRT,2010,180212.25889755905,39.433,60.567,71063.10005107446,109149.1588464846
PRT,2011,180212.25889755905,38.833,61.167,69981.82649768911,110230.43239986995
PRT,2012,180212.25889755905,38.237,61.763,68907.76143465967,111304.4974628994
PRT,2013,180212.25889755905,37.648,62.352,67846.31122975303,112365.94766780602
PRT,2014,180212.25889755905,37.064,62.936,66793.8716377913,113418.38725976777
PRT,2015,105209.8117405583,36.486,63.514,38386.8519116601,66822.95982889821
PRT,1960,180212.25889755905,65.045,34.955,117219.06379991728,62993.19509764176
PRT,1961,180212.25889755905,64.656,35.343999999999994,116518.03811280578,63694.220784753255
PRT,1962,180212.25889755905,64.278,35.721999999999994,115836.83577417301,64375.42312338603
PRT,1963,180212.25889755905,63.899,36.101,115153.83131295127,65058.427584607794
PRT,1964,180212.25889755905,63.517,36.483,114465.42048396259,65746.83841359646
PRT,1965,180212.25889755905,63.134,36.866,113775.20753238493,66437.05136517412
PRT,1966,180212.25889755905,62.75,37.25,113083.1924582183,67129.06643934075
PRT,1967,180212.25889755905,62.364,37.636,112387.57313887372,67824.68575868533
PRT,1968,180212.25889755905,61.975,38.025,111686.54745176222,68525.71144579683
PRT,1969,180212.25889755905,61.586,38.414,110985.52176465071,69226.73713290834
PRT,1970,180212.25889755905,61.196,38.804,110282.69395495023,69929.5649426088
PRT,1971,180212.25889755905,60.803,39.197,109574.45977748281,70637.79912007623
PRT,1972,180212.25889755905,60.409,39.591,108864.42347742645,71347.8354201326
PRT,1973,180212.25889755905,60.015,39.985,108154.38717737005,72057.87172018898
PRT,1974,10478.0,59.618,40.382,6246.77404,4231.22596
PRT,1975,10409.0,59.221,40.779,6164.31389,4244.686110000001
PRT,1976,9797.0,58.821,41.179,5762.69337,4034.3066300000005
PRT,1977,13460.0,58.422,41.578,7863.601199999999,5596.398800000001
PRT,1978,14237.0,58.021,41.979,8260.44977,5976.55023
PRT,1979,15678.0,57.619,42.381,9033.50682,6644.49318
PRT,1980,14726.0,57.215,42.785,8425.4809,6300.5190999999995
PRT,1981,13329.0,56.779,43.221,7568.07291,5760.92709
PRT,1982,14840.0,56.262,43.738,8349.2808,6490.7192
PRT,1983,17488.0,55.743,44.257,9748.33584,7739.664159999999
PRT,1984,18551.0,55.223,44.777,10244.41873,8306.58127
PRT,1985,18225.0,54.702,45.298,9969.439499999999,8255.5605
PRT,1986,19502.0,54.18,45.82,10566.183599999998,8935.8164
PRT,1987,19316.0,53.658,46.342,10364.579280000002,8951.42072
PRT,1988,21679.0,53.133,46.867,11518.703070000001,10160.296929999999
PRT,1989,24609.0,52.609,47.391,12946.548810000002,11662.45119
PRT,1990,27284.0,52.085,47.915,14210.871400000002,13073.128599999998
PRT,1991,28658.0,51.531,48.469,14767.753979999998,13890.24602
PRT,1992,28709.0,50.87,49.13,14604.268299999998,14104.7317
PRT,1993,29933.0,50.211,49.789,15029.658629999998,14903.34137
PRT,1994,30192.0,49.551,50.449,14960.43792,15231.56208
PRT,1995,31866.0,48.891,51.109,15579.606059999998,16286.393940000002
PRT,1996,33185.0,48.23,51.77,16005.125499999998,17179.8745
PRT,1997,32857.0,47.572,52.428,15630.73204,17226.267959999997
PRT,1998,37479.0,46.914,53.086,17582.89806,19896.10194
PRT,1999,41740.0,46.257,53.743,19307.6718,22432.328200000004
PRT,2000,42215.0,45.601,54.399,19250.46215,22964.53785
PRT,2001,44844.0,44.956,55.044,20160.06864,24683.931359999995
PRT,2002,44390.0,44.334,55.666,19679.8626,24710.137399999996
PRT,2003,45375.0,43.713,56.287,19834.77375,25540.22625
PRT,2004,43482.0,43.093,56.907,18737.69826,24744.30174
PRT,2005,44984.0,42.478,57.522,19108.30352,25875.69648
PRT,2006,47493.0,41.863,58.137,19881.99459,27611.00541
PRT,2007,45908.0,41.251,58.749,18937.50908,26970.490920000004
PRT,2008,44579.0,40.641,59.359,18117.35139,26461.648610000004
PRT,2009,48718.0,40.036,59.964,19504.73848,29213.261519999996
PRT,2010,52782.0,39.433,60.567,20813.52606,31968.473940000003
PRT,2011,51128.0,38.833,61.167,19854.53624,31273.463760000002
PRT,2012,45253.0,38.237,61.763,17303.389610000002,27949.61039
PRT,2013,50411.0,37.648,62.352,18978.73328,31432.26672
PRT,2014,51526.0,37.064,62.936,19097.59664,32428.40336
PRT,2015,105209.8117405583,36.486,63.514,38386.8519116601,66822.95982889821
SVK,1960,180212.25889755905,66.536,33.464,119906.0285800799,60306.23031747916
SVK,1961,180212.25889755905,66.047,33.953,119024.79063407083,61187.468263488234
SVK,1962,180212.25889755905,65.286,34.714,117653.3753438604,62558.88355369865
SVK,1963,180212.25889755905,64.517,35.483000000000004,116267.54307293815,63944.715824620886
SVK,1964,180212.25889755905,63.74,36.26,114867.29382130413,65344.965076254906
SVK,1965,180212.25889755905,62.957,37.043,113456.23183413624,66756.02706342279
SVK,1966,180212.25889755905,62.167,37.833,112032.55498884554,68179.70390871352
SVK,1967,180212.25889755905,61.37,38.63,110596.263285432,69615.99561212707
SVK,1968,180212.25889755905,60.565,39.435,109145.55460130663,71066.70429625241
SVK,1969,180212.25889755905,59.757,40.243,107689.43954941435,72522.8193481447
SVK,1970,180212.25889755905,58.943,41.057,106222.51176198824,73989.74713557083
SVK,1971,180212.25889755905,57.991,42.009,104506.89105728347,75705.36784027559
SVK,1972,180212.25889755905,56.936,43.064,102605.65172591421,77606.60717164484
SVK,1973,180212.25889755905,55.878,44.122,100699.00602677805,79513.252870781
SVK,1974,180212.25889755905,54.813,45.187,98779.74546951904,81432.51342804001
SVK,1975,180212.25889755905,53.743,46.257,96851.47429931517,83360.78459824389
SVK,1976,180212.25889755905,52.669,47.331,94915.99463875538,85296.26425880367
SVK,1977,180212.25889755905,51.595,48.405,92980.5149781956,87231.74391936346
SVK,1978,180212.25889755905,50.518,49.482,91039.62894986887,89172.62994769016
SVK,1979,180212.25889755905,49.44,50.56,89096.94079895319,91115.31809860586
SVK,1980,180212.25889755905,48.362,51.638,87154.25264803751,93058.00624952154
SVK,1981,180212.25889755905,47.69,52.31,85943.22626824591,94269.03262931314
SVK,1982,180212.25889755905,47.223,52.777,85101.6350191943,95110.62387836473
SVK,1983,180212.25889755905,46.756,53.244,84260.0437701427,95952.21512741635
SVK,1984,180212.25889755905,46.289,53.711,83418.45252109111,96793.80637646794
SVK,1985,180212.25889755905,45.824,54.176,82580.46551721745,97631.7933803416
SVK,1986,180212.25889755905,45.359,54.641,81742.47851334381,98469.78038421524
SVK,1987,180212.25889755905,44.895,55.105,80906.29363205914,99305.9652654999
SVK,1988,180212.25889755905,44.432,55.568,80071.91087336345,100140.3480241956
SVK,1989,180212.25889755905,43.97,56.03,79239.33023725671,100972.92866030234
SVK,1990,10554.0,43.509,56.491,4591.9398599999995,5962.0601400000005
SVK,1991,10177.0,43.22,56.78,4398.4994,5778.500599999999
SVK,1992,9568.0,43.281,56.719,4141.12608,5426.87392
SVK,1993,10168.0,43.341,56.659,4406.91288,5761.08712
SVK,1994,11037.0,43.402,56.598,4790.27874,6246.72126
SVK,1995,9910.0,43.463,56.537,4307.183300000001,5602.8167
SVK,1996,9875.0,43.524,56.476,4297.995,5577.005
SVK,1997,9580.0,43.584,56.416,4175.3472,5404.6528
SVK,1998,9997.0,43.645,56.355,4363.1906500000005,5633.8093499999995
SVK,1999,11639.0,43.706,56.294,5086.94134,6552.05866
SVK,2000,14559.0,43.767,56.233,6372.03753,8186.96247
SVK,2001,15680.0,43.837,56.163,6873.641600000001,8806.3584
SVK,2002,16258.0,43.987,56.013,7151.406460000001,9106.59354
SVK,2003,16341.0,44.137,55.863,7212.42717,9128.57283
SVK,2004,15600.0,44.287,55.713,6908.772,8691.228000000001
SVK,2005,16376.0,44.437,55.563,7277.003119999999,9098.99688
SVK,2006,16588.0,44.588,55.412,7396.25744,9191.742559999999
SVK,2007,14137.0,44.739,55.261,6324.75243,7812.24757
SVK,2008,15429.0,44.889,55.111,6925.92381,8503.07619
SVK,2009,13055.0,45.04,54.96,5879.972,7175.027999999999
SVK,2010,12784.0,45.315,54.685,5793.0696,6990.930400000001
SVK,2011,14340.0,45.58,54.42,6536.172,7803.828
SVK,2012,14411.0,45.72,54.28,6588.7092,7822.290800000001
SVK,2013,14624.0,45.86,54.14,6706.5664,7917.4336
SVK,2014,14420.0,46.0,54.0,6633.200000000001,7786.8
SVK,2015,105209.8117405583,46.111,53.889,48513.296291688835,56696.51544886946
SVK,1960,180212.25889755905,66.536,33.464,119906.0285800799,60306.23031747916
SVK,1961,180212.25889755905,66.047,33.953,119024.79063407083,61187.468263488234
SVK,1962,180212.25889755905,65.286,34.714,117653.3753438604,62558.88355369865
SVK,1963,180212.25889755905,64.517,35.483000000000004,116267.54307293815,63944.715824620886
SVK,1964,180212.25889755905,63.74,36.26,114867.29382130413,65344.965076254906
SVK,1965,180212.25889755905,62.957,37.043,113456.23183413624,66756.02706342279
SVK,1966,180212.25889755905,62.167,37.833,112032.55498884554,68179.70390871352
SVK,1967,180212.25889755905,61.37,38.63,110596.263285432,69615.99561212707
SVK,1968,180212.25889755905,60.565,39.435,109145.55460130663,71066.70429625241
SVK,1969,180212.25889755905,59.757,40.243,107689.43954941435,72522.8193481447
SVK,1970,180212.25889755905,58.943,41.057,106222.51176198824,73989.74713557083
